,id_x,name,river,campaign,date,description,x,y,x_epsg4326,y_epsg4326,bed_elevation_wgs84,bed_elevation_dhhn,coord_system,pos_rel_WB,discharge,wl_m,wl_model_m,algae_cover,imbrication,bed_slope,id_y,meas_station,sample_id,dp_position,sediment_depth_m,idoc_mgl,temp_c,idoc_sat,H_m,operator_name,comment
0,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10668,A1 After flushing,A1 After flushing,15,0.13,12.08,3.4,92.79,0.44,Ponce,
1,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10669,A1 After flushing,A1 After flushing,14,0.16,11.9,3.4,91.33,0.44,Ponce,
2,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10670,A1 After flushing,A1 After flushing,13,0.19,11.73,3.4,90.1,0.44,Ponce,
3,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10671,A1 After flushing,A1 After flushing,12,0.22,11.63,3.4,89.17,0.44,Ponce,Sucking turbid water
4,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10672,A1 After flushing,A1 After flushing,11,0.25,11.23,3.4,86.37,0.44,Ponce,Sucking turbid water
5,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10673,A1 After flushing,A1 After flushing,10,0.28,11.13,0.6,86.17,0.44,Ponce,Sucking turbid water
6,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10674,A1 After flushing,A1 After flushing,8,0.34,11.31,3.7,87.67,0.44,Ponce,Sucking turbid water
7,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10675,A1 After flushing,A1 After flushing,6,0.4,11.13,3.7,86.27,0.44,Ponce,Sucking turbid water
8,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10676,A1 After flushing,A1 After flushing,4,0.46,11.13,3.7,86.27,0.44,Ponce,Sucking turbid water
9,1807,A1 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1539415116375,48.2903022363991,13.1539415116375,48.2903022363991,,,epsg:4326,,,0.255,,No,No,0.0047,10677,A1 After flushing,A1 After flushing,3,0.49,11.23,3.6,86.9,0.44,Ponce,Sucking turbid water
10,1808,A1 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1539491832501,48.2903057568526,13.1539491832501,48.2903057568526,,,epsg:4326,,,0.24,,No,No,0.0047,10637,A1 Before flushing,A1 Before flushing,15,0.12,7.84,3.1,60.65,0.45,Negreiros,
11,1808,A1 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1539491832501,48.2903057568526,13.1539491832501,48.2903057568526,,,epsg:4326,,,0.24,,No,No,0.0047,10638,A1 Before flushing,A1 Before flushing,14,0.15,7.54,3.3,57.23,0.45,Negreiros,
12,1808,A1 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1539491832501,48.2903057568526,13.1539491832501,48.2903057568526,,,epsg:4326,,,0.24,,No,No,0.0047,10639,A1 Before flushing,A1 Before flushing,13,0.18,8.28,3.2,62.6,0.45,Negreiros,
13,1808,A1 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1539491832501,48.2903057568526,13.1539491832501,48.2903057568526,,,epsg:4326,,,0.24,,No,No,0.0047,10640,A1 Before flushing,A1 Before flushing,12,0.21,7.96,3.1,61.3,0.45,Negreiros,
14,1808,A1 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1539491832501,48.2903057568526,13.1539491832501,48.2903057568526,,,epsg:4326,,,0.24,,No,No,0.0047,10641,A1 Before flushing,A1 Before flushing,11,0.24,,,,0.45,Negreiros,
15,1808,A1 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1539491832501,48.2903057568526,13.1539491832501,48.2903057568526,,,epsg:4326,,,0.24,,No,No,0.0047,10642,A1 Before flushing,A1 Before flushing,10,0.27,,,,0.45,Negreiros,
16,1808,A1 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1539491832501,48.2903057568526,13.1539491832501,48.2903057568526,,,epsg:4326,,,0.24,,No,No,0.0047,10643,A1 Before flushing,A1 Before flushing,8,0.33,6.05,3.2,46.7,0.45,Negreiros,
17,1808,A1 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1539491832501,48.2903057568526,13.1539491832501,48.2903057568526,,,epsg:4326,,,0.24,,No,No,0.0047,10644,A1 Before flushing,A1 Before flushing,6,0.39,6.0,2.9,46.5,0.45,Negreiros,
18,1809,A2 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1540127570227,48.2903060317946,13.1540127570227,48.2903060317946,,,epsg:4326,,,0.425,,No,No,0.0047,10678,A2 After flushing,A2 After flushing,15,0.09,12.97,3.8,100.6,0.48,Ponce,
19,1809,A2 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1540127570227,48.2903060317946,13.1540127570227,48.2903060317946,,,epsg:4326,,,0.425,,No,No,0.0047,10679,A2 After flushing,A2 After flushing,14,0.12,11.13,3.6,86.37,0.48,Ponce,
20,1809,A2 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1540127570227,48.2903060317946,13.1540127570227,48.2903060317946,,,epsg:4326,,,0.425,,No,No,0.0047,10680,A2 After flushing,A2 After flushing,13,0.15,9.69,3.6,74.95,0.48,Ponce,
21,1809,A2 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1540127570227,48.2903060317946,13.1540127570227,48.2903060317946,,,epsg:4326,,,0.425,,No,No,0.0047,10681,A2 After flushing,A2 After flushing,12,0.18,7.67,3.6,59.35,0.48,Ponce,
22,1809,A2 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1540127570227,48.2903060317946,13.1540127570227,48.2903060317946,,,epsg:4326,,,0.425,,No,No,0.0047,10682,A2 After flushing,A2 After flushing,11,0.21,,,,0.48,Ponce,
23,1809,A2 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1540127570227,48.2903060317946,13.1540127570227,48.2903060317946,,,epsg:4326,,,0.425,,No,No,0.0047,10683,A2 After flushing,A2 After flushing,10,0.24,5.25,3.5,40.55,0.48,Ponce,
24,1809,A2 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1540127570227,48.2903060317946,13.1540127570227,48.2903060317946,,,epsg:4326,,,0.425,,No,No,0.0047,10684,A2 After flushing,A2 After flushing,8,0.3,5.56,3.5,42.6,0.48,Ponce,
25,1809,A2 After flushing,fish bypass Ering,After flushing 2022,2022-02-08,nan,13.1540127570227,48.2903060317946,13.1540127570227,48.2903060317946,,,epsg:4326,,,0.425,,No,No,0.0047,10685,A2 After flushing,A2 After flushing,6,0.36,5.31,3.5,40.1,0.48,Ponce,
26,1810,A2 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1540077713729,48.2903048722565,13.1540077713729,48.2903048722565,,,epsg:4326,,,0.33,,No,No,0.0047,10645,A2 Before flushing,A2 Before flushing,14,0.22,5.28,4.0,41.65,0.38,Negreiros,
27,1810,A2 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1540077713729,48.2903048722565,13.1540077713729,48.2903048722565,,,epsg:4326,,,0.33,,No,No,0.0047,10646,A2 Before flushing,A2 Before flushing,13,0.25,6.6,3.9,53.15,0.38,Negreiros,
28,1810,A2 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1540077713729,48.2903048722565,13.1540077713729,48.2903048722565,,,epsg:4326,,,0.33,,No,No,0.0047,10647,A2 Before flushing,A2 Before flushing,12,0.28,4.16,4.0,33.1,0.38,Negreiros,
29,1810,A2 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1540077713729,48.2903048722565,13.1540077713729,48.2903048722565,,,epsg:4326,,,0.33,,No,No,0.0047,10648,A2 Before flushing,A2 Before flushing,11,0.31,6.05,4.0,48.1,0.38,Negreiros,cannot suck syringe (likely due to clay)
30,1810,A2 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1540077713729,48.2903048722565,13.1540077713729,48.2903048722565,,,epsg:4326,,,0.33,,No,No,0.0047,10649,A2 Before flushing,A2 Before flushing,10,0.34,3.4,4.0,26.95,0.38,Negreiros,cannot suck syringe (liekly due to clay)
31,1810,A2 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1540077713729,48.2903048722565,13.1540077713729,48.2903048722565,,,epsg:4326,,,0.33,,No,No,0.0047,10650,A2 Before flushing,A2 Before flushing,8,0.4,6.25,3.8,49.45,0.38,Negreiros,
32,1810,A2 Before flushing,fish bypass Ering,Before flushing 2022,2022-02-01,nan,13.1540077713729,48.2903048722565,13.1540077713729,48.2903048722565,,,epsg:4326,,,0.33,,No,No,0.0047,10651,A2 Before flushing,A2 Before flushing,6,0.46,2.6,3.9,17.2,0.38,Negreiros,
33,1811,A1 March 2022,fish bypass Ering,March 2022,2022-03-30,nan,,,,,,,nan,,,0.43,,Blank,Blank,0.0047,10706,A1 March 2022,A1 March 2022,15,0.09,10.9,10.1,102.2,0.48,Ponce,turbid
34,1811,A1 March 2022,fish bypass Ering,March 2022,2022-03-30,nan,,,,,,,nan,,,0.43,,Blank,Blank,0.0047,10707,A1 March 2022,A1 March 2022,14,0.12,10.69,10.1,100.1,0.48,Ponce,turbid
35,1811,A1 March 2022,fish bypass Ering,March 2022,2022-03-30,nan,,,,,,,nan,,,0.43,,Blank,Blank,0.0047,10708,A1 March 2022,A1 March 2022,13,0.15,10.44,10.1,98.05,0.48,Ponce,turbid
36,1811,A1 March 2022,fish bypass Ering,March 2022,2022-03-30,nan,,,,,,,nan,,,0.43,,Blank,Blank,0.0047,10709,A1 March 2022,A1 March 2022,12,0.18,10.33,10.1,96.85,0.48,Ponce,More turbid
37,1811,A1 March 2022,fish bypass Ering,March 2022,2022-03-30,nan,,,,,,,nan,,,0.43,,Blank,Blank,0.0047,10710,A1 March 2022,A1 March 2022,11,0.21,9.55,10.2,90.0,0.48,Ponce,More turbid
38,1811,A1 March 2022,fish bypass Ering,March 2022,2022-03-30,nan,,,,,,,nan,,,0.43,,Blank,Blank,0.0047,10711,A1 March 2022,A1 March 2022,10,0.24,10.32,10.2,96.7,0.48,Ponce,
39,1811,A1 March 2022,fish bypass Ering,March 2022,2022-03-30,nan,,,,,,,nan,,,0.43,,Blank,Blank,0.0047,10712,A1 March 2022,A1 March 2022,8,0.3,9.28,10.2,87.2,0.48,Ponce,
40,1811,A1 March 2022,fish bypass Ering,March 2022,2022-03-30,nan,,,,,,,nan,,,0.43,,Blank,Blank,0.0047,10713,A1 March 2022,A1 March 2022,6,0.36,9.4,10.3,88.93,0.48,Ponce,
41,1811,A1 March 2022,fish bypass Ering,March 2022,2022-03-30,nan,,,,,,,nan,,,0.43,,Blank,Blank,0.0047,10714,A1 March 2022,A1 March 2022,4,0.42,9.7,10.4,92.17,0.48,Ponce,
42,1812,A2 March 2022,fish bypass Ering,March 2022,2022-03-31,nan,,,,,,,nan,,,0.64,,Blank,Blank,0.0047,10715,A2 March 2022,A2 March 2022,15,0.0,,,,0.57,Ponce,
43,1812,A2 March 2022,fish bypass Ering,March 2022,2022-03-31,nan,,,,,,,nan,,,0.64,,Blank,Blank,0.0047,10716,A2 March 2022,A2 March 2022,14,0.03,11.99,10.2,112.47,0.57,Ponce,
44,1812,A2 March 2022,fish bypass Ering,March 2022,2022-03-31,nan,,,,,,,nan,,,0.64,,Blank,Blank,0.0047,10717,A2 March 2022,A2 March 2022,13,0.06,11.89,10.2,111.47,0.57,Ponce,
45,1812,A2 March 2022,fish bypass Ering,March 2022,2022-03-31,nan,,,,,,,nan,,,0.64,,Blank,Blank,0.0047,10718,A2 March 2022,A2 March 2022,12,0.09,11.19,10.2,104.97,0.57,Ponce,
46,1812,A2 March 2022,fish bypass Ering,March 2022,2022-03-31,nan,,,,,,,nan,,,0.64,,Blank,Blank,0.0047,10719,A2 March 2022,A2 March 2022,11,0.12,10.3,10.2,98.85,0.57,Ponce,
47,1812,A2 March 2022,fish bypass Ering,March 2022,2022-03-31,nan,,,,,,,nan,,,0.64,,Blank,Blank,0.0047,10720,A2 March 2022,A2 March 2022,10,0.15,9.01,10.3,83.25,0.57,Ponce,turbid
48,1812,A2 March 2022,fish bypass Ering,March 2022,2022-03-31,nan,,,,,,,nan,,,0.64,,Blank,Blank,0.0047,10721,A2 March 2022,A2 March 2022,8,0.21,8.7,10.2,81.65,0.57,Ponce,turbid
49,1812,A2 March 2022,fish bypass Ering,March 2022,2022-03-31,nan,,,,,,,nan,,,0.64,,Blank,Blank,0.0047,10722,A2 March 2022,A2 March 2022,6,0.27,9.05,10.2,86.1,0.57,Ponce,turbid
50,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10723,B1 March 2022,B1 March 2022,15,0.05,12.46,10.9,117.67,0.52,Ponce,
51,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10724,B1 March 2022,B1 March 2022,14,0.08,12.43,10.9,117.43,0.52,Ponce,
52,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10725,B1 March 2022,B1 March 2022,13,0.11,12.38,10.5,116.83,0.52,Ponce,
53,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10726,B1 March 2022,B1 March 2022,12,0.14,12.31,10.5,116.2,0.52,Ponce,
54,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10727,B1 March 2022,B1 March 2022,11,0.17,12.34,10.4,116.2,0.52,Ponce,
55,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10728,B1 March 2022,B1 March 2022,10,0.2,12.29,10.4,115.75,0.52,Ponce,
56,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10729,B1 March 2022,B1 March 2022,8,0.26,12.18,10.3,114.4,0.52,Ponce,
57,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10730,B1 March 2022,B1 March 2022,6,0.32,12.13,10.2,113.87,0.52,Ponce,
58,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10731,B1 March 2022,B1 March 2022,4,0.38,12.02,10.2,112.77,0.52,Ponce,turbid
59,1813,B1 March 2022,fish bypass Ering,March 2022,2022-04-01,nan,,,,,,,nan,,,0.32,,Blank,Blank,0.0047,10732,B1 March 2022,B1 March 2022,2,0.44,11.85,10.2,111.03,0.52,Ponce,
60,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10733,B2 March 2022,B2 March 2022,15,0.04,12.17,11.3,116.4,0.53,Ponce,
61,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10734,B2 March 2022,B2 March 2022,14,0.07,12.52,10.8,117.03,0.53,Ponce,
62,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10735,B2 March 2022,B2 March 2022,13,0.1,12.35,10.9,117.37,0.53,Ponce,
63,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10736,B2 March 2022,B2 March 2022,12,0.13,12.11,10.7,114.93,0.53,Ponce,
64,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10737,B2 March 2022,B2 March 2022,11,0.16,12.02,10.6,113.4,0.53,Ponce,
65,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10738,B2 March 2022,B2 March 2022,10,0.19,11.83,10.6,112.2,0.53,Ponce,
66,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10739,B2 March 2022,B2 March 2022,8,0.25,11.77,10.6,111.7,0.53,Ponce,turbid
67,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10740,B2 March 2022,B2 March 2022,6,0.31,11.67,10.7,110.75,0.53,Ponce,more turbid
68,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10741,B2 March 2022,B2 March 2022,4,0.37,11.53,10.8,109.3,0.53,Ponce,more turbid
69,1814,B2 March 2022,fish bypass Ering,March 2022,2022-04-02,nan,,,,,,,nan,,,0.49,,Blank,Blank,0.0047,10742,B2 March 2022,B2 March 2022,2,0.43,11.9,10.8,113.1,0.53,Ponce,much more turbid
70,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9475,Aich 1,Aich 1,1,0.48,4.67,10.0,43.35,0.5,Seitz,
71,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9476,Aich 1,Aich 1,2,0.44999999999999996,4.470000000000001,10.0,41.45,0.5,Seitz,
72,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9477,Aich 1,Aich 1,3,0.42,4.779999999999999,10.0,44.45,0.5,Seitz,
73,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9478,Aich 1,Aich 1,4,0.39,4.68,10.0,43.599999999999994,0.5,Seitz,
74,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9479,Aich 1,Aich 1,5,0.36,4.404999999999999,10.0,41.0,0.5,Seitz,
75,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9480,Aich 1,Aich 1,6,0.32999999999999996,4.17,10.0,38.75,0.5,Seitz,
76,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9481,Aich 1,Aich 1,7,0.3,4.125,10.1,38.35,0.5,Seitz,
77,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9482,Aich 1,Aich 1,8,0.27,3.885,10.1,36.150000000000006,0.5,Seitz,
78,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9483,Aich 1,Aich 1,9,0.24,3.925,10.1,36.599999999999994,0.5,Seitz,
79,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9484,Aich 1,Aich 1,10,0.20999999999999996,2.325,10.3,22.2,0.5,Seitz,
80,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9485,Aich 1,Aich 1,11,0.18,1.955,10.3,18.35,0.5,Seitz,
81,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9486,Aich 1,Aich 1,12,0.15000000000000002,10.815,10.5,101.5,0.5,Seitz,
82,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9487,Aich 1,Aich 1,13,0.12,10.915,10.55,102.47,0.5,Seitz,
83,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9488,Aich 1,Aich 1,14,0.08999999999999997,10.93,10.6,102.95,0.5,Seitz,
84,1815,Aich 1,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.05,,Blank,Blank,0.0054,9489,Aich 1,Aich 1,15,0.06,10.245000000000001,10.8,96.95,0.5,Seitz,
85,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9490,Aich 2,Aich 2,1,0.53,,,,0.46,Seitz,
86,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9491,Aich 2,Aich 2,2,0.5,2.39,10.55,22.1,0.46,Seitz,
87,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9492,Aich 2,Aich 2,3,0.47000000000000003,1.72,10.6,16.0,0.46,Seitz,
88,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9493,Aich 2,Aich 2,4,0.44000000000000006,1.63,10.6,15.25,0.46,Seitz,
89,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9494,Aich 2,Aich 2,5,0.41000000000000003,0.79,10.6,7.45,0.46,Seitz,
90,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9495,Aich 2,Aich 2,6,0.38,0.68,10.65,6.3,0.46,Seitz,
91,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9496,Aich 2,Aich 2,7,0.35000000000000003,1.15,10.7,10.75,0.46,Seitz,
92,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9497,Aich 2,Aich 2,8,0.32000000000000006,0.77,10.9,7.3,0.46,Seitz,
93,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9498,Aich 2,Aich 2,9,0.29000000000000004,2.4,,,0.46,Seitz,
94,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9499,Aich 2,Aich 2,10,0.26,1.26,11.05,12.85,0.46,Seitz,
95,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9500,Aich 2,Aich 2,11,0.23000000000000004,1.04,11.2,9.9,0.46,Seitz,
96,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9501,Aich 2,Aich 2,12,0.20000000000000007,1.95,11.3,18.7,0.46,Seitz,
97,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9502,Aich 2,Aich 2,13,0.17000000000000004,3.3,12.8,32.9,0.46,Seitz,
98,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9503,Aich 2,Aich 2,14,0.14,6.22,11.1,63.0,0.46,Seitz,
99,1816,Aich 2,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.2,,Blank,Blank,0.0054,9504,Aich 2,Aich 2,15,0.11000000000000004,6.32,11.5,60.9,0.46,Seitz,
100,1817,Aich 3,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.08,,Blank,Blank,0.0054,9505,Aich 3,Aich 3,1,0.30000000000000004,,,,0.69,Seitz,
101,1817,Aich 3,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.08,,Blank,Blank,0.0054,9506,Aich 3,Aich 3,2,0.27,1.36,10.4,12.6,0.69,Seitz,
102,1817,Aich 3,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.08,,Blank,Blank,0.0054,9507,Aich 3,Aich 3,3,0.24000000000000005,2.38,10.5,24.3,0.69,Seitz,
103,1817,Aich 3,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.08,,Blank,Blank,0.0054,9508,Aich 3,Aich 3,4,0.21000000000000005,5.67,,53.47,0.69,Seitz,
104,1817,Aich 3,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.08,,Blank,Blank,0.0054,9509,Aich 3,Aich 3,5,0.18000000000000005,7.58,10.6,84.1,0.69,Seitz,
105,1817,Aich 3,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.08,,Blank,Blank,0.0054,9510,Aich 3,Aich 3,6,0.15000000000000005,9.54,,86.5,0.69,Seitz,
106,1817,Aich 3,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.08,,Blank,Blank,0.0054,9511,Aich 3,Aich 3,7,0.12000000000000005,9.48,,89.4,0.69,Seitz,
107,1817,Aich 3,Aich,2018,2018-01-01,nan,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.08,,Blank,Blank,0.0054,9512,Aich 3,Aich 3,8,0.09000000000000005,9.8,10.8,91.2,0.69,Seitz,
